speaker	task	stance	o	s	c	a	d	r	f	t	e	i	x	b	period	comma	questionmark	exclamationmark	pronoun	ipron	ppron	singPPron	plurPPron	1stPPron	2ndPPron	3rdPPron	defArt	indefArt	function	prep	conj	filler	nonflu	swear	tentat	differ	discrep	certain	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	2	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	4	2	2	2	0	2	0	0	0	0	7	1	2	0	0	0	1	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	3	2	1	1	0	1	0	0	0	0	7	3	1	0	0	0	2	0	0	0	
NWF096	3I	1	1	0	1	0	0	1	0	0	0	0	0	0	3	2	0	0	2	0	2	2	0	2	0	0	0	0	6	1	2	0	1	0	3	2	1	0	
NWF096	3I	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	3	2	1	0	1	1	0	0	0	0	7	1	1	0	0	0	1	1	0	0	
NWF096	3I	2	0	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	4	3	1	1	0	0	1	0	0	0	9	0	2	0	0	0	0	1	1	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	
NWF096	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	2	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	9	2	7	1	4	5	0	0	2	0	17	4	1	0	0	0	1	1	1	0	
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	3	1	2	1	1	2	0	0	0	0	10	1	3	0	1	0	2	4	1	0	
NWF096	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	1	1	1	1	0	0	0	0	0	0	0	0	3	1	1	0	2	1	1	1	0	1	0	0	0	0	6	2	1	0	1	0	0	0	0	0	
NWF096	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	1	1	0	1	1	0	0	0	1	0	0	0	0	4	0	0	0	1	0	1	0	1	1	0	0	0	1	7	1	0	0	0	0	1	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	2	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	1	1	
NWF096	3I	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWF096	3I	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	1	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	
NWF096	3I	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	5	1	0	0	1	0	2	0	0	0	
NWM056	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	
NWM056	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	1	0	0	0	0	5	1	1	0	0	0	2	1	1	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	5	2	0	0	12	5	7	4	2	4	0	2	1	0	28	4	2	0	0	0	3	1	1	0	
NWM056	3I	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	3	3	0	2	1	0	0	1	9	0	1	0	0	0	1	0	0	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	3	1	2	1	0	1	0	0	1	1	8	1	0	0	0	0	0	0	1	0	
NWM056	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	2	1	1	1	0	0	0	0	0	0	0	0	0	1	4	1	0	3	0	3	1	2	3	0	0	0	0	10	1	1	0	3	0	1	0	0	0	
NWM056	3I	2	0	1	1	0	0	0	1	0	0	0	0	0	3	1	1	0	2	0	2	1	0	1	0	0	1	1	9	1	1	0	1	0	0	0	1	0	
NWM056	3I	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	3	2	0	0	0	0	0	2	0	14	2	3	0	0	0	0	0	2	0	
NWM056	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	2	1	0	1	0	0	4	0	1	0	0	0	0	2	0	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	3	0	1	0	0	1	2	0	9	0	2	0	0	0	0	0	0	0	
NWM056	3I	2	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	2	0	1	0	0	1	1	1	6	2	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0	2	2	0	0	0	0	0	0	0	0	5	1	1	0	1	0	2	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	2	1	1	0	1	0	0	0	0	0	0	0	0	1	1	2	0	3	2	1	1	0	0	1	0	0	0	6	0	2	0	1	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	4	1	1	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	1	1	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	3	2	1	0	0	0	0	0	1	0	8	2	0	0	0	0	2	0	1	0	
NWM056	3I	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	2	4	0	0	5	1	3	0	1	0	0	1	2	0	13	2	2	0	0	0	0	1	2	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	2	1	1	1	0	1	0	0	0	0	8	0	1	0	2	0	2	2	1	0	
NWM056	3I	2	1	0	1	1	0	0	0	0	0	0	0	0	8	0	0	0	2	0	2	0	1	0	0	1	1	1	9	1	1	0	1	0	0	0	2	1	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	2	0	2	1	0	1	0	0	8	0	1	0	1	0	0	3	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	6	1	1	0	0	0	0	0	1	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
NWM056	3I	2	1	1	1	1	0	0	0	0	0	0	0	0	2	3	1	0	5	0	5	2	1	2	0	1	2	0	13	5	1	0	0	0	0	1	1	1	
NWM056	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	1	0	
NWM056	3I	2	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	1	1	0	0	0	1	7	1	1	0	1	0	2	1	2	0	
NWM056	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	5	1	0	0	0	0	2	0	0	0	
NWM056	3I	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	3	2	0	2	0	0	1	0	9	1	1	0	0	0	1	1	0	0	
NWM056	3I	2	1	0	0	0	0	0	0	0	1	0	1	0	3	0	0	1	2	0	2	0	1	1	0	0	1	2	9	2	0	0	0	0	0	0	0	0	
NWM056	3I	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	3	1	1	0	1	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	
NWM056	3I	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	4	1	0	0	0	0	2	0	0	0	
NWM056	3I	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
NWM056	3I	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	1	1	0	1	1	0	0	0	0	5	0	0	0	1	0	1	1	0	0	
NWM056	3I	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	3	0	3	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	1	4	1	2	2	1	0	1	0	11	4	0	0	0	0	0	0	2	0	
NWM056	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM056	3I	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	2	1	1	0	0	0	0	0	1	0	0	0	0	2	2	1	0	2	2	0	0	0	0	0	0	0	1	6	1	2	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	
NWM056	3I	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM056	3I	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	1	0	0	0	0	1	0	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	5	2	3	2	1	3	0	0	0	0	9	2	1	0	0	0	1	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	3	0	1	0	2	0	0	0	0	0	
NWM056	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	3	0	3	3	0	0	0	0	7	1	1	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWM056	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	1	0	1	1	0	0	0	0	5	2	0	0	1	0	1	0	0	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	1	1	0	0	6	1	0	1	1	0	1	0	1	1	0	0	0	0	3	1	0	0	2	0	1	0	0	0	
NWM056	3I	2	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	3	1	2	0	1	1	0	0	1	0	7	2	1	0	0	0	1	0	1	0	
NWM056	3I	2	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	
NWM056	3I	2	1	1	0	1	0	0	0	0	0	1	0	0	1	3	1	1	2	2	0	0	0	0	0	0	0	0	6	1	0	0	1	0	0	0	3	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	1	0	0	0	
NWM056	3I	2	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM056	3I	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	0	0	9	2	1	0	0	0	2	2	0	0	
NWM056	3I	1	0	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	3	1	2	2	0	1	1	0	0	0	5	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	1	1	0	0	0	0	0	0	0	0	0	2	1	1	0	2	0	2	0	2	2	0	0	0	0	6	1	0	0	2	0	2	1	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	1	0	1	0	0	4	1	0	1	2	1	1	0	0	0	0	0	1	0	10	3	2	0	0	0	1	0	0	1	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	
NWM056	3I	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM056	3I	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	1	1	1	0	0	0	0	0	0	0	0	2	4	1	0	5	3	4	0	0	0	2	0	0	1	11	3	2	0	0	0	1	2	1	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
NWM056	3I	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	4	3	1	1	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	2	
NWM056	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	0	1	6	0	1	0	0	0	0	1	0	0	
NWM056	3I	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	
NWM056	3I	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	1	0	4	1	0	0	0	0	1	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	1	0	0	0	
NWM056	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	4	1	0	0	1	0	2	0	1	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	3	1	2	1	1	1	0	1	0	0	8	2	1	0	0	0	1	0	0	0	
NWM056	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	3	0	1	0	0	0	0	0	1	0	
NWM056	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	
NWM056	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	2	0	0	0	0	0	2	0	7	0	2	0	0	0	0	0	1	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	1	1	1	1	0	0	0	0	0	0	0	0	0	5	1	1	0	6	2	4	0	4	4	0	0	0	0	14	1	3	0	0	0	6	1	1	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
NWM056	3I	1	0	0	1	1	0	0	0	1	1	0	1	0	7	2	0	2	8	6	2	1	1	2	0	0	0	0	12	2	0	1	3	0	0	0	0	0	
NWM056	3I	1	0	0	1	0	0	0	0	1	0	0	1	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	5	2	0	2	0	0	1	0	0	1	
NWM056	3I	2	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM056	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM056	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM056	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	
NWM056	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	0	
